country_code,country_name,year,gdp_usd,gdp_growth_pct,debt_to_gdp_pct,inflation_pct,unemployment_pct,current_account_gdp,gdp_per_capita_usd,debt_sustainability_signal,misery_index,current_account_deficit
GR,Greece,2003,196930509813.384,5.79682274294369,,3.53065027765554,9.839,-6.5062606053612,18020.612039764,,13.37,1
GR,Greece,2004,234979615898.225,5.37786634595851,,2.89884810758167,10.628,-5.74201400267067,21449.2552764245,,13.53,1
GR,Greece,2005,242315668619.405,1.18350635493289,,3.5450727333508,10.074,-7.51860335220303,22054.1315756886,,13.62,1
GR,Greece,2006,269073415333.676,6.44339762487436,,3.19594684144543,8.906,-10.9919390863756,24416.0232970275,,12.1,1
GR,Greece,2007,314226996944.108,3.50686976639459,,2.89500321516578,8.351,-14.1869570945957,28440.7625328955,,11.25,1
GR,Greece,2008,351121399546.485,0.0574740238200775,,4.1527970811029,7.664,-14.6094922064777,31695.8331092209,,11.82,1
GR,Greece,2009,326829054686.306,-4.11927606715011,,1.21007269197809,9.546,-10.9982860428605,29425.4573200263,,10.76,1
GR,Greece,2010,296417644404.034,-5.6937412158003,,4.71298907760395,12.719,-10.2094499511211,26653.0488008626,,17.43,1
GR,Greece,2011,283228079776.041,-9.87677875300243,,3.3298532335065,17.973,-10.0976272377955,25504.7866510124,,21.3,1
GR,Greece,2012,238841140018.233,-8.33113421099992,,1.50152696177758,24.731,-2.58418506053025,21624.346052551,,26.23,1
GR,Greece,2013,236556279640.705,-2.27211699888024,,-0.921269454256899,27.686,-2.13029886404193,21573.3449762805,,26.76,1
GR,Greece,2014,233911581521.062,0.792225060962835,,-1.31226096405525,26.708,-1.43786972023484,21474.7257123892,,25.4,1
GR,Greece,2015,194567373678.099,-0.228301892172851,,-1.73588804765275,24.981,-1.5031156236834,17980.7298238137,,23.25,1
GR,Greece,2016,193097239005.87,-0.0317947678412054,,-0.825653978391033,23.514,-2.30350655253683,17919.2426377048,,22.69,1
GR,Greece,2017,200381103984.298,1.47312472702352,,1.12125452031425,21.413,-2.38344142611836,18631.9930129293,,22.53,1
GR,Greece,2018,213298873494.394,2.06467207892409,,0.62562141345364,19.179,-3.55679128954824,19873.4015238771,,19.8,1
GR,Greece,2019,207305649887.019,2.27718065334808,,0.253007522038059,17.045,-2.11808020939794,19335.3602002969,,17.3,1
GR,Greece,2020,191362985554.861,-9.19623149726978,,-1.24798355581405,15.899,-7.12181074881181,17886.733165236,,14.65,1
GR,Greece,2021,218303801895.326,8.65449786002131,,1.22382501019854,14.656,-7.1523233874729,20654.7001960815,,15.88,1
GR,Greece,2022,217990189600.69,5.52198580589408,,9.64525981280642,12.426,-10.8779875356728,20886.5243087629,,22.07,1
GR,Greece,2023,242946187738.269,2.13591131996631,,3.46480128513405,11.023,-6.77841375377555,23343.7103964562,,14.49,1
GR,Greece,2024,256238371778.118,2.0865743380603,,2.74101875679477,10.02,-7.10950344070576,24626.1481858973,,12.76,1
GR,,2025,,,,,8.54,,,,,0
IN,India,2000,468395521654.458,3.84099115659129,55.0042464964554,4.0094359104519,7.589,-0.982342580017137,442.750218937263,51.16,11.6,1
IN,India,2001,485440139204.171,4.82396626555771,59.0179097968845,3.77929312235637,7.611,0.290495460210206,450.357900514128,54.19,11.39,0
IN,India,2002,514939140318.756,3.80397532112175,62.5527712945573,4.29715203929563,7.681,1.37093793900847,469.149928973927,58.75,11.98,0
IN,India,2003,607700687237.318,7.8603814759073,62.1900538960464,3.80585899528851,7.633,1.44355773291234,544.143133545002,54.33,11.44,0
IN,India,2004,709152728830.775,7.92293661199932,62.5929767433885,3.76725173477515,7.598,0.110018010197154,624.258826510066,54.67,11.37,0
IN,India,2005,820383763511.445,7.92343062148318,62.2265261001737,4.24634362031922,7.551,-1.25350400207393,710.488080408949,54.3,11.8,1
IN,India,2006,940259888787.721,8.06073257166651,59.6667302762217,5.79652337561634,7.553,-0.988988302952292,801.668353659022,51.61,13.35,1
IN,India,2007,1216736438834.96,7.6608150670107,57.4975363892468,6.37288135593231,7.562,-0.663717648772608,1021.88707706826,49.84,13.93,1
IN,India,2008,1198895139005.92,3.08669805921981,57.2922142809949,8.34926704907581,7.629,-2.58337749259837,992.519584923828,54.21,15.98,1
IN,India,2009,1341888016994.9,7.86188883286074,55.2564461117969,10.8823529411764,7.636,-1.95146209111801,1094.94974598436,47.39,18.52,1
